;;;0 - 4;5 - 9;10 - 14;15 - 19;20 - 24;25 - 29;30 - 34;35 - 39;40 - 44;45 - 49;50 - 54;55 - 59;60 - 64;65 - 69;70 - 74;75 - 79;80 - 84;85+;
2006;weiblich;Penis (C60);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2006;weiblich;Prostata (C61);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2006;weiblich;Hoden (C62);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2006;weiblich;Niere (C64);0,1;0,1;0,1;0,0;0,0;0,0;0,0;0,2;0,3;1,1;2,0;2,9;5,8;8,8;14,0;20,6;25,1;34,7;
2006;weiblich;Harnblase (C67);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,3;0,5;1,3;1,8;2,7;4,9;8,9;17,2;29,2;54,9;
2006;weiblich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);0,4;0,9;0,7;0,5;0,7;0,9;1,2;1,6;2,5;3,6;5,2;6,6;12,1;13,7;18,9;21,0;22,4;21,0;
2006;weiblich;Schilddrüse (C73);0,0;0,0;0,0;0,1;0,0;0,1;0,0;0,1;0,2;0,2;0,4;0,7;1,1;1,8;3,7;4,8;7,5;8,7;
2006;weiblich;Nebenniere (C74);0,3;0,3;0,1;0,0;0,0;0,1;0,0;0,1;0,1;0,1;0,2;0,3;0,3;0,5;0,2;0,2;0,3;0,7;
2006;weiblich;Morbus Hodgkin (C81);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,2;0,2;0,2;0,3;0,5;0,5;1,0;1,4;2,2;2,2;
2006;weiblich;Non-Hodgkin-Lymphome (C82-C88);0,1;0,0;0,3;0,1;0,1;0,4;0,3;0,6;0,7;1,4;2,1;3,7;6,9;11,8;18,4;29,8;41,0;41,9;
2006;weiblich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,8;1,1;3,0;5,1;8,3;12,9;19,3;22,4;24,1;
2006;weiblich;Leukämien (C91-C95);0,6;0,5;0,4;0,8;0,7;0,7;0,7;0,9;1,1;1,9;2,4;4,2;9,4;12,2;21,0;31,7;49,0;58,1;
2006;männlich;Mundhöhle und Rachen (C00-C14);0,0;0,0;0,0;0,0;0,1;0,0;0,2;0,7;2,7;8,1;16,8;23,6;26,7;25,4;23,9;20,9;20,8;25,7;
2006;männlich;Speiseröhre (C15);0,1;0,0;0,0;0,0;0,1;0,0;0,2;0,5;2,0;4,9;10,2;17,6;23,5;29,2;30,5;35,6;37,4;37,7;
2006;männlich;Magen (C16);0,0;0,0;0,0;0,0;0,1;0,3;0,6;1,1;2,8;5,6;10,6;15,7;23,5;35,9;57,6;83,6;114,4;167,5;
2006;männlich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,3;0,2;0,6;0,8;0,9;1,9;2,6;3,1;4,0;
2006;männlich;Darm (C18-C20);0,0;0,0;0,0;0,1;0,0;0,5;0,7;1,5;2,7;6,9;15,9;35,1;59,2;88,8;137,8;201,4;281,1;358,4;
2006;männlich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,3;0,3;0,7;1,0;0,6;1,3;1,3;1,9;1,5;
2006;männlich;Leber (C22);0,1;0,0;0,0;0,1;0,2;0,2;0,3;0,4;1,1;2,4;7,3;12,1;19,5;34,7;49,2;58,7;70,2;66,1;
2006;männlich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,4;0,9;1,2;2,8;3,6;9,0;13,0;18,6;26,0;31,4;
2006;männlich;Bauchspeicheldrüse (C25);0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,9;2,2;5,0;11,9;22,0;36,1;51,9;66,8;84,3;107,9;114,2;
2006;männlich;Lunge (C33-C34);0,1;0,0;0,0;0,0;0,1;0,2;0,7;1,9;7,2;23,1;53,4;103,0;160,8;217,2;303,7;395,6;421,0;351,3;
2006;männlich;Knochen u. Gelenkknorpel (C40-C41);0,0;0,0;0,3;0,4;0,4;0,2;0,3;0,1;0,2;0,2;0,5;0,6;0,7;0,7;1,1;2,3;3,0;3,3;
2006;männlich;Malignes Melanom der Haut (C43);0,0;0,0;0,0;0,0;0,1;0,3;0,3;0,8;1,7;1,9;2,3;4,4;6,4;8,0;11,6;13,7;16,4;22,9;
2006;männlich;Weichteile u. mesotheliales Gewebe (C45-C49);0,1;0,2;0,1;0,2;0,4;0,2;0,4;0,5;0,7;1,2;1,7;4,2;6,5;12,2;16,9;20,9;23,7;25,1;
2006;männlich;Brustdrüse (C50);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,5;0,6;0,8;1,4;1,5;1,6;3,8;5,8;6,5;
2006;männlich;Vulva (C51);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2006;männlich;Vagina (C52);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2006;männlich;Gebärmutterhals (C53);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2006;männlich;Gebärmutterkörper (C54-C55);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2006;männlich;Eierstöcke (C56);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2006;männlich;Plazenta (C58);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2006;männlich;Penis (C60);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,3;0,4;0,7;1,0;1,4;1,8;1,5;5,3;
2006;männlich;Prostata (C61);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,8;4,1;10,4;25,5;55,2;109,4;198,8;347,1;604,1;
2006;männlich;Hoden (C62);0,0;0,0;0,0;0,0;0,2;0,5;0,6;0,4;0,5;0,7;0,4;0,4;0,4;0,6;0,4;0,3;0,4;1,5;
2006;männlich;Niere (C64);0,1;0,0;0,0;0,0;0,0;0,1;0,1;0,4;0,9;1,9;4,9;7,8;13,8;19,5;29,8;39,3;51,4;54,1;
2006;männlich;Harnblase (C67);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,4;0,9;2,9;4,6;10,1;17,8;31,9;58,5;107,3;150,6;
2006;männlich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);1,4;1,3;0,7;0,9;0,7;1,1;1,8;2,6;3,8;6,0;8,3;12,3;15,9;21,0;24,7;25,7;27,5;21,1;
2006;männlich;Schilddrüse (C73);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,1;0,2;0,5;1,1;1,0;1,4;2,3;3,0;3,8;8,0;
2006;männlich;Nebenniere (C74);0,3;0,2;0,1;0,1;0,0;0,0;0,0;0,0;0,1;0,1;0,2;0,1;0,5;0,5;0,5;0,3;1,0;0,0;
2006;männlich;Morbus Hodgkin (C81);0,0;0,0;0,0;0,0;0,0;0,2;0,1;0,3;0,2;0,2;0,5;0,3;0,5;1,2;1,4;2,4;2,7;2,3;
2006;männlich;Non-Hodgkin-Lymphome (C82-C88);0,1;0,0;0,1;0,2;0,5;0,3;0,6;0,8;1,4;2,4;3,8;6,5;10,8;16,8;28,1;42,6;55,1;57,8;
2006;männlich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,4;0,9;1,8;4,2;7,7;11,7;20,5;31,1;35,0;33,4;
2006;männlich;Leukämien (C91-C95);0,7;0,6;0,8;1,0;1,0;0,9;1,2;1,5;1,3;2,4;3,9;6,5;13,4;21,3;37,9;60,9;70,1;93,8;
2007;weiblich;Mundhöhle und Rachen (C00-C14);0,0;0,1;0,0;0,1;0,1;0,0;0,1;0,3;0,5;1,8;3,6;5,1;5,5;6,6;5,3;6,1;8,1;11,6;
2007;weiblich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,4;0,7;2,1;3,8;4,8;5,6;5,9;8,1;12,8;15,2;
2007;weiblich;Magen (C16);0,0;0,0;0,0;0,0;0,2;0,5;0,9;1,0;2,0;3,1;5,5;8,7;9,9;15,0;24,7;39,7;59,1;100,1;
2007;weiblich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,1;0,2;0,3;0,5;0,6;0,8;0,9;1,8;3,2;3,1;
2007;weiblich;Darm (C18-C20);0,0;0,0;0,0;0,0;0,1;0,3;0,6;1,2;2,6;5,4;11,0;18,2;30,5;44,1;69,3;110,8;176,0;296,5;
2007;weiblich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,2;0,2;0,5;0,5;0,6;0,7;1,1;1,5;2,0;4,3;
2007;weiblich;Leber (C22);0,1;0,0;0,1;0,0;0,0;0,2;0,1;0,2;0,8;1,2;2,4;4,3;5,2;9,6;15,4;24,4;31,1;37,9;
2007;weiblich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,3;0,8;1,7;2,8;5,1;9,7;15,0;22,6;31,7;40,2;
2007;weiblich;Bauchspeicheldrüse (C25);0,1;0,0;0,0;0,0;0,0;0,0;0,2;0,4;1,2;3,4;6,0;13,5;23,5;35,8;51,0;71,2;96,9;119,8;
2007;weiblich;Lunge (C33-C34);0,2;0,1;0,1;0,0;0,2;0,3;0,6;1,8;5,1;14,8;28,9;44,4;62,8;66,1;77,0;99,7;112,5;102,8;
2007;weiblich;Knochen u. Gelenkknorpel (C40-C41);0,1;0,1;0,1;0,3;0,3;0,2;0,1;0,1;0,2;0,2;0,2;0,4;0,5;0,6;0,7;1,4;2,1;2,7;
2007;weiblich;Malignes Melanom der Haut (C43);0,0;0,0;0,0;0,0;0,3;0,3;0,9;0,8;1,1;1,5;2,5;2,5;3,3;4,7;5,8;8,0;9,7;15,5;
2007;weiblich;Weichteile u. mesotheliales Gewebe (C45-C49);0,2;0,3;0,2;0,1;0,3;0,2;0,3;0,7;0,6;1,0;1,0;2,0;4,0;5,4;6,3;8,1;10,3;11,6;
2007;weiblich;Brustdrüse (C50);0,0;0,1;0,0;0,0;0,0;0,6;2,3;6,5;12,7;22,6;34,7;51,8;69,7;79,7;98,2;118,3;152,2;215,5;
2007;weiblich;Vulva (C51);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,1;0,4;0,4;0,8;1,2;1,7;4,6;6,1;9,6;13,6;
2007;weiblich;Vagina (C52);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,2;0,2;0,6;0,6;0,6;1,4;1,9;2,9;
2007;weiblich;Gebärmutterhals (C53);0,0;0,0;0,0;0,0;0,0;0,1;0,8;2,1;2,7;4,5;5,9;5,5;5,7;6,1;6,6;9,4;10,1;13,7;
2007;weiblich;Gebärmutterkörper (C54-C55);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,6;1,3;2,8;4,9;6,8;11,5;15,9;22,4;28,5;41,0;
2007;weiblich;Eierstöcke (C56);0,0;0,0;0,0;0,0;0,1;0,2;0,4;1,0;2,6;5,1;9,4;14,1;20,1;31,2;39,0;49,1;57,4;57,8;
2007;weiblich;Plazenta (C58);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2007;weiblich;Penis (C60);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2007;weiblich;Prostata (C61);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2007;weiblich;Hoden (C62);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2007;weiblich;Niere (C64);0,1;0,1;0,1;0,0;0,1;0,0;0,1;0,1;0,4;0,7;1,5;3,0;3,9;8,4;14,7;21,2;30,2;30,9;
2007;weiblich;Harnblase (C67);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,6;1,1;1,8;2,9;5,1;9,6;17,4;29,6;55,0;
2007;weiblich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);1,0;0,5;0,7;0,6;0,5;0,5;1,3;1,1;2,5;4,2;5,6;7,1;10,9;13,8;18,0;19,7;20,0;18,5;
2007;weiblich;Schilddrüse (C73);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,2;0,4;0,6;1,3;1,4;2,5;4,3;5,5;7,7;
2007;weiblich;Nebenniere (C74);0,2;0,2;0,2;0,1;0,0;0,0;0,0;0,1;0,1;0,1;0,2;0,2;0,2;0,2;0,3;0,5;0,7;0,5;
2007;weiblich;Morbus Hodgkin (C81);0,0;0,0;0,1;0,1;0,1;0,2;0,0;0,1;0,1;0,1;0,2;0,3;0,1;0,7;0,8;1,2;2,0;1,9;
2007;weiblich;Non-Hodgkin-Lymphome (C82-C88);0,0;0,0;0,1;0,1;0,2;0,2;0,4;0,4;0,7;1,1;2,4;4,2;6,7;11,0;15,7;25,7;39,3;42,8;
2007;weiblich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,6;1,7;2,3;4,8;8,1;12,6;19,6;27,7;23,0;
2007;weiblich;Leukämien (C91-C95);0,6;0,2;0,5;0,4;0,6;0,6;0,9;1,1;1,6;2,6;3,0;4,7;8,1;12,4;18,9;31,2;41,8;54,5;
2007;männlich;Mundhöhle und Rachen (C00-C14);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,7;2,7;8,6;17,0;22,1;25,4;25,9;23,4;21,1;20,6;26,9;
2007;männlich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,4;1,2;5,1;9,2;16,7;25,6;28,7;32,5;36,1;38,5;40,5;
2007;männlich;Magen (C16);0,0;0,0;0,0;0,0;0,1;0,1;0,4;1,4;2,7;5,1;8,7;14,9;23,4;33,8;53,7;83,2;115,8;144,9;
2007;männlich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,3;0,4;1,0;1,2;2,0;2,5;3,1;3,5;
2007;männlich;Darm (C18-C20);0,2;0,0;0,0;0,0;0,2;0,3;0,7;1,7;3,5;6,6;14,8;28,8;53,9;82,5;130,8;192,8;277,2;350,0;
2007;männlich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,3;0,5;0,6;0,7;0,9;1,4;1,7;2,5;
2007;männlich;Leber (C22);0,2;0,0;0,0;0,0;0,1;0,4;0,2;0,3;0,9;2,7;7,2;12,3;21,5;34,4;47,3;61,2;66,6;71,1;
2007;männlich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,0;0,4;0,5;1,7;2,5;4,6;7,6;11,3;18,0;25,8;33,1;
2007;männlich;Bauchspeicheldrüse (C25);0,1;0,0;0,0;0,0;0,0;0,1;0,3;0,8;2,2;5,5;11,7;21,7;35,5;49,8;66,4;88,8;110,1;118,5;
2007;männlich;Lunge (C33-C34);0,0;0,1;0,0;0,2;0,2;0,3;0,5;2,0;6,9;22,4;52,7;93,2;155,2;224,1;287,0;403,9;429,0;347,0;
2007;männlich;Knochen u. Gelenkknorpel (C40-C41);0,1;0,0;0,3;0,5;0,5;0,0;0,5;0,2;0,2;0,2;0,7;0,5;0,8;0,9;1,1;1,6;1,7;3,5;
2007;männlich;Malignes Melanom der Haut (C43);0,0;0,0;0,0;0,1;0,0;0,2;0,4;0,8;1,9;2,0;3,1;4,5;6,8;7,9;10,7;13,2;18,3;31,5;
2007;männlich;Weichteile u. mesotheliales Gewebe (C45-C49);0,2;0,3;0,1;0,2;0,5;0,5;0,5;0,6;0,8;1,5;2,7;4,2;7,5;11,8;16,8;20,6;25,4;25,2;
2007;männlich;Brustdrüse (C50);0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,2;0,3;0,5;1,2;1,5;2,3;3,3;4,4;6,7;
2007;männlich;Vulva (C51);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2007;männlich;Vagina (C52);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2007;männlich;Gebärmutterhals (C53);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2007;männlich;Gebärmutterkörper (C54-C55);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2007;männlich;Eierstöcke (C56);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2007;männlich;Plazenta (C58);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2007;männlich;Penis (C60);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,4;0,2;0,3;0,9;1,0;1,6;1,8;5,3;
2007;männlich;Prostata (C61);0,1;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,8;2,7;11,2;26,5;54,7;101,7;189,0;333,2;553,7;
2007;männlich;Hoden (C62);0,0;0,0;0,0;0,1;0,4;0,3;0,3;0,5;0,7;0,5;0,7;0,3;0,2;0,2;0,3;0,4;1,0;2,1;
2007;männlich;Niere (C64);0,2;0,1;0,0;0,0;0,1;0,2;0,1;0,2;0,9;1,9;4,4;7,8;12,4;19,8;28,4;40,8;51,3;56,9;
2007;männlich;Harnblase (C67);0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,1;0,3;1,0;3,1;4,7;9,1;17,0;29,4;53,9;105,9;175,5;
2007;männlich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);0,8;1,0;1,0;0,8;0,8;1,0;1,6;2,2;3,5;5,7;7,1;11,2;15,5;19,7;23,0;30,6;29,3;25,2;
2007;männlich;Schilddrüse (C73);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,5;0,7;1,4;1,6;2,5;4,2;5,4;5,3;
2007;männlich;Nebenniere (C74);0,3;0,2;0,0;0,0;0,0;0,1;0,0;0,1;0,1;0,1;0,0;0,2;0,3;0,3;0,5;0,6;1,1;0,5;
2007;männlich;Morbus Hodgkin (C81);0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,1;0,1;0,3;0,5;0,3;1,0;0,7;1,3;1,6;2,0;3,0;
2007;männlich;Non-Hodgkin-Lymphome (C82-C88);0,2;0,2;0,1;0,2;0,6;0,3;1,0;0,8;1,5;2,2;4,1;6,8;11,3;16,5;27,2;44,1;56,2;67,1;
2007;männlich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,4;1,0;2,0;3,5;6,8;12,7;20,3;29,4;35,5;39,8;
2007;männlich;Leukämien (C91-C95);0,8;0,6;0,6;0,8;1,0;1,3;1,1;1,1;1,7;2,0;4,2;6,1;11,7;21,4;33,0;58,0;77,3;93,7;
2008;weiblich;Mundhöhle und Rachen (C00-C14);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,8;1,7;3,1;5,1;6,8;5,2;7,1;7,0;6,4;13,6;
2008;weiblich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,3;0,9;1,6;3,5;6,2;5,6;7,1;8,5;10,4;14,4;
2008;weiblich;Magen (C16);0,0;0,0;0,0;0,0;0,1;0,3;0,9;1,6;2,0;3,9;5,2;7,9;11,1;14,1;24,8;38,4;57,0;93,7;
2008;weiblich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,2;0,6;0,7;0,8;0,9;1,7;2,4;3,7;
2008;weiblich;Darm (C18-C20);0,1;0,0;0,0;0,0;0,1;0,3;0,4;1,2;2,7;5,0;9,5;17,8;28,8;42,6;67,4;112,5;171,8;290,5;
2008;weiblich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,4;0,4;0,4;0,8;0,5;0,9;1,5;1,7;4,4;
2008;weiblich;Leber (C22);0,1;0,1;0,1;0,0;0,0;0,0;0,1;0,3;0,5;1,3;2,1;4,6;6,4;10,1;17,8;25,2;34,1;38,4;
2008;weiblich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,1;0,7;1,3;3,0;5,1;7,7;14,2;20,2;28,4;39,3;
2008;weiblich;Bauchspeicheldrüse (C25);0,0;0,1;0,0;0,0;0,0;0,0;0,1;0,3;1,1;3,1;7,3;12,2;22,9;33,7;48,7;73,4;97,7;117,4;
2008;weiblich;Lunge (C33-C34);0,1;0,0;0,1;0,1;0,1;0,3;0,6;2,1;5,6;14,9;30,8;45,9;64,3;70,4;79,6;104,7;107,6;102,1;
2008;weiblich;Knochen u. Gelenkknorpel (C40-C41);0,0;0,1;0,2;0,4;0,2;0,0;0,2;0,3;0,1;0,1;0,3;0,4;0,4;0,8;0,8;1,1;1,9;2,9;
2008;weiblich;Malignes Melanom der Haut (C43);0,0;0,0;0,0;0,0;0,1;0,3;0,3;0,5;1,6;1,7;2,2;2,9;3,6;4,4;6,0;7,4;10,9;17,0;
2008;weiblich;Weichteile u. mesotheliales Gewebe (C45-C49);0,0;0,1;0,4;0,4;0,3;0,3;0,5;0,6;0,9;1,2;1,7;1,9;3,8;4,8;6,6;9,0;11,1;10,5;
2008;weiblich;Brustdrüse (C50);0,0;0,0;0,0;0,0;0,0;0,6;2,3;7,2;11,9;22,4;34,2;50,3;70,5;86,7;99,6;117,0;153,9;221,1;
2008;weiblich;Vulva (C51);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,2;0,2;0,7;0,9;1,1;2,8;4,2;6,2;10,7;15,8;
2008;weiblich;Vagina (C52);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,2;0,3;0,3;0,5;0,8;1,1;2,5;3,0;
2008;weiblich;Gebärmutterhals (C53);0,0;0,0;0,0;0,0;0,0;0,2;0,8;1,6;3,2;5,0;5,3;5,7;5,8;6,1;7,5;7,9;10,4;13,6;
2008;weiblich;Gebärmutterkörper (C54-C55);0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,6;1,0;2,4;3,7;7,8;12,5;18,4;21,6;27,7;35,5;
2008;weiblich;Eierstöcke (C56);0,0;0,0;0,0;0,1;0,3;0,3;0,4;0,8;1,9;4,7;9,1;15,1;20,5;30,8;36,2;49,8;54,9;59,1;
2008;weiblich;Plazenta (C58);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2008;weiblich;Penis (C60);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2008;weiblich;Prostata (C61);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2008;weiblich;Hoden (C62);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2008;weiblich;Niere (C64);0,1;0,1;0,0;0,0;0,0;0,1;0,0;0,1;0,4;0,6;2,2;3,3;4,5;8,5;13,7;21,0;27,4;32,3;
2008;weiblich;Harnblase (C67);0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,1;0,3;0,6;0,9;2,2;2,8;4,9;9,3;15,8;27,5;54,0;
2008;weiblich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);0,4;1,1;0,7;0,7;0,6;1,0;1,4;1,9;2,1;3,5;4,4;7,1;10,9;15,6;16,6;22,2;19,6;17,9;
2008;weiblich;Schilddrüse (C73);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,2;0,6;0,8;1,7;2,8;4,8;5,8;7,3;
2008;weiblich;Nebenniere (C74);0,3;0,2;0,1;0,0;0,0;0,1;0,0;0,1;0,1;0,2;0,1;0,3;0,3;0,3;0,4;0,3;0,7;0,5;
2008;weiblich;Morbus Hodgkin (C81);0,0;0,0;0,0;0,0;0,1;0,2;0,0;0,1;0,1;0,1;0,2;0,2;0,1;0,8;0,7;1,7;1,4;1,9;
2008;weiblich;Non-Hodgkin-Lymphome (C82-C88);0,0;0,1;0,1;0,0;0,3;0,0;0,2;0,6;0,9;1,6;1,9;3,6;6,1;10,2;17,2;26,7;39,2;44,9;
2008;weiblich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,7;1,2;2,3;5,8;8,3;12,8;18,3;25,6;23,0;
2008;weiblich;Leukämien (C91-C95);0,4;0,4;0,5;0,4;0,7;0,6;0,7;1,1;1,3;1,5;3,2;4,3;8,0;12,7;20,4;30,1;46,8;59,1;
2008;männlich;Mundhöhle und Rachen (C00-C14);0,1;0,0;0,0;0,0;0,1;0,1;0,2;0,7;3,0;8,5;15,6;24,0;27,6;26,1;23,3;20,7;22,5;25,2;
2008;männlich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,4;1,4;4,2;10,3;15,8;23,1;30,0;31,2;33,2;37,5;32,4;
2008;männlich;Magen (C16);0,1;0,0;0,0;0,0;0,0;0,2;0,7;1,2;2,6;5,0;10,1;15,1;21,7;32,4;53,4;81,1;110,4;151,0;
2008;männlich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,5;0,5;0,7;1,2;1,8;2,7;2,8;5,4;
2008;männlich;Darm (C18-C20);0,1;0,0;0,0;0,0;0,0;0,3;0,8;1,4;2,6;6,2;15,0;30,0;54,4;84,9;129,6;196,0;264,7;344,1;
2008;männlich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,5;0,6;0,4;0,8;0,7;2,1;2,1;3,7;
2008;männlich;Leber (C22);0,0;0,0;0,1;0,0;0,0;0,0;0,4;0,7;0,5;1,9;6,5;12,9;23,3;33,5;48,1;58,5;74,3;58,3;
2008;männlich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,4;1,1;2,2;5,2;6,8;11,5;16,3;25,1;27,6;
2008;männlich;Bauchspeicheldrüse (C25);0,1;0,0;0,1;0,0;0,0;0,1;0,1;0,8;2,3;6,4;10,9;21,8;35,6;52,1;71,5;96,8;107,2;121,2;
2008;männlich;Lunge (C33-C34);0,1;0,0;0,0;0,0;0,1;0,2;0,7;1,7;6,4;21,0;51,3;93,5;157,7;223,0;286,2;392,8;424,5;352,4;
2008;männlich;Knochen u. Gelenkknorpel (C40-C41);0,0;0,2;0,2;1,1;0,8;0,3;0,0;0,2;0,3;0,5;0,8;0,4;0,8;1,0;1,3;1,1;2,5;2,6;
2008;männlich;Malignes Melanom der Haut (C43);0,0;0,0;0,0;0,1;0,2;0,3;0,6;1,4;1,3;2,0;3,1;4,1;5,3;8,0;10,9;15,0;20,0;23,1;
2008;männlich;Weichteile u. mesotheliales Gewebe (C45-C49);0,3;0,1;0,1;0,4;0,3;0,3;0,5;0,6;1,0;1,2;2,5;3,7;7,1;12,1;16,0;20,1;22,2;22,8;
2008;männlich;Brustdrüse (C50);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,2;0,1;0,9;0,6;1,2;2,0;3,5;2,4;
2008;männlich;Vulva (C51);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2008;männlich;Vagina (C52);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2008;männlich;Gebärmutterhals (C53);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2008;männlich;Gebärmutterkörper (C54-C55);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
